Period,Region,DirectTax,IndirectTax
May-03,Kilimanjaro," 420,600,000.0 "," 547,600,000.00 "
Jun-03,Kilimanjaro," 781,400,000.0 "," 642,400,000.00 "
Jul-03,Kilimanjaro," 526,400,000.0 "," 391,900,000.00 "
Aug-03,Kilimanjaro," 476,200,000.0 "," 414,900,000.00 "
Sep-03,Kilimanjaro," 941,700,000.0 "," 702,700,000.00 "
Oct-03,Kilimanjaro," 352,600,000.0 "," 720,600,000.00 "
Nov-03,Kilimanjaro," 432,600,000.0 "," 737,173,067.55 "
Dec-03,Kilimanjaro," 914,700,000.0 "," 797,300,000.00 "
Jan-04,Kilimanjaro," 416,500,000.0 "," 819,300,000.00 "
Feb-04,Kilimanjaro," 448,200,000.0 "," 825,700,000.00 "
Mar-04,Kilimanjaro," 828,500,000.0 "," 776,600,000.00 "
Apr-04,Kilimanjaro," 481,700,000.0 "," 745,200,000.00 "
May-04,Kilimanjaro," 431,700,000.0 "," 768,500,000.00 "
Jun-04,Kilimanjaro," 484,200,000.0 "," 731,400,000.00 "
Jul-04,Kilimanjaro," 571,200,000.0 "," 652,600,000.00 "
Aug-04,Kilimanjaro," 527,400,000.0 "," 756,500,000.00 "
Sep-04,Kilimanjaro," 923,200,000.0 "," 779,500,000.00 "
Oct-04,Kilimanjaro," 402,800,000.0 "," 801,800,000.00 "
Nov-04,Kilimanjaro," 494,100,000.0 "," 849,800,000.00 "
Dec-04,Kilimanjaro," 1,086,400,000.0 "," 778,100,000.00 "
Jan-05,Kilimanjaro," 583,700,000.0 "," 706,400,000.00 "
Feb-05,Kilimanjaro," 575,400,000.0 "," 675,200,000.00 "
Mar-05,Kilimanjaro," 996,800,000.0 "," 804,500,000.00 "
Apr-05,Kilimanjaro," 560,600,000.0 "," 650,200,000.00 "
May-05,Kilimanjaro," 554,700,000.0 "," 745,600,000.00 "
Jun-05,Kilimanjaro," 947,600,000.0 "," 723,900,000.00 "
Jul-05,Kilimanjaro," 1,066,500,000.0 ", -   
Aug-05,Kilimanjaro," 1,460,400,000.0 ", -   
Sep-05,Kilimanjaro," 968,200,000.0 "," 871,700,000.00 "
Oct-05,Kilimanjaro," 531,400,000.0 "," 762,700,000.00 "
Nov-05,Kilimanjaro," 556,000,000.0 "," 1,075,200,000.00 "
Dec-05,Kilimanjaro," 914,800,000.0 "," 1,094,400,000.00 "
Jan-06,Kilimanjaro," 593,700,000.0 "," 1,145,300,000.00 "
Feb-06,Kilimanjaro," 582,200,000.0 "," 957,807,000.00 "
Mar-06,Kilimanjaro," 1,101,000,000.0 "," 793,800,000.00 "
Apr-06,Kilimanjaro," 545,600,000.0 "," 869,700,000.00 "
May-06,Kilimanjaro," 573,300,000.0 "," 934,300,000.00 "
Jun-06,Kilimanjaro," 1,391,500,000.0 "," 817,200,000.00 "
Jul-06,Kilimanjaro," 862,200,000.0 "," 337,700,000.00 "
Aug-06,Kilimanjaro," 541,400,000.0 "," 449,100,000.00 "
Sep-06,Kilimanjaro," 977,920,000.0 "," 365,120,000.00 "
Oct-06,Kilimanjaro," 770,600,000.0 "," 312,700,000.00 "
Nov-06,Kilimanjaro," 609,100,000.0 "," 395,900,000.00 "
Dec-06,Kilimanjaro," 965,100,000.0 "," 405,200,000.00 "
Jan-07,Kilimanjaro," 585,111,703.5 "," 428,347,962.49 "
Feb-07,Kilimanjaro," 793,351,720.2 "," 415,005,053.16 "
Mar-07,Kilimanjaro," 1,323,187,744.3 "," 473,500,218.25 "
Apr-07,Kilimanjaro," 774,303,524.4 "," 428,440,649.70 "
May-07,Kilimanjaro," 817,709,173.7 "," 403,388,239.09 "
Jun-07,Kilimanjaro," 1,365,394,327.7 "," 546,994,069.22 "
Jul-07,Kilimanjaro," 653,537,984.7 "," 539,686,617.97 "
Aug-07,Kilimanjaro," 870,591,641.1 "," 800,757,022.52 "
Sep-07,Kilimanjaro," 1,391,708,877.9 "," 716,674,552.06 "
Oct-07,Kilimanjaro," 773,010,890.9 "," 838,537,168.99 "
Nov-07,Kilimanjaro," 548,045,112.5 "," 726,311,223.84 "
Dec-07,Kilimanjaro," 1,500,796,132.5 "," 795,207,409.05 "
Jan-08,Kilimanjaro," 810,925,684.5 "," 643,768,777.71 "
Feb-08,Kilimanjaro," 1,119,875,854.5 "," 734,522,874.75 "
Mar-08,Kilimanjaro," 1,459,819,802.5 "," 899,256,912.66 "
Apr-08,Kilimanjaro," 802,737,549.2 "," 796,982,889.37 "
May-08,Kilimanjaro," 1,044,583,098.5 "," 855,656,808.38 "
Jun-08,Kilimanjaro," 1,575,437,409.8 "," 656,671,144.65 "
Jul-08,Kilimanjaro," 967,010,511.3 "," 736,435,865.71 "
Aug-08,Kilimanjaro," 740,315,575.1 "," 655,160,702.87 "
Sep-08,Kilimanjaro," 1,866,740,832.5 "," 773,195,723.65 "
Oct-08,Kilimanjaro," 898,252,044.4 "," 710,136,579.29 "
Nov-08,Kilimanjaro," 498,784,470.8 "," 669,718,761.33 "
Dec-08,Kilimanjaro," 1,915,532,571.8 "," 687,576,703.59 "
Jan-09,Kilimanjaro," 1,072,807,815.0 "," 824,684,382.76 "
Feb-09,Kilimanjaro," 1,044,925,090.0 "," 1,149,476,460.17 "
Mar-09,Kilimanjaro," 1,640,375,832.1 "," 751,882,843.03 "
Apr-09,Kilimanjaro," 991,467,302.6 "," 692,800,000.00 "
May-09,Kilimanjaro," 889,349,732.8 "," 791,072,590.13 "
Jun-09,Kilimanjaro," 2,007,257,053.6 "," 739,621,066.09 "
Jul-09,Kilimanjaro," 1,056,112,650.3 "," 815,597,449.13 "
Aug-09,Kilimanjaro," 1,278,567,265.2 "," 790,535,405.57 "
Sep-09,Kilimanjaro," 1,581,337,459.2 "," 725,751,077.47 "
Oct-09,Kilimanjaro," 1,182,651,209.4 "," 750,050,650.14 "
Nov-09,Kilimanjaro," 739,566,618.6 "," 662,404,507.07 "
Dec-09,Kilimanjaro," 2,087,932,649.3 "," 955,090,847.14 "
Jan-10,Kilimanjaro," 1,130,075,283.2 "," 971,070,372.01 "
Feb-10,Kilimanjaro," 1,089,040,456.5 "," 783,958,594.55 "
Mar-10,Kilimanjaro," 2,195,951,923.9 "," 708,546,859.47 "
Apr-10,Kilimanjaro," 1,320,195,148.3 "," 657,637,421.31 "
May-10,Kilimanjaro," 1,217,121,466.7 "," 752,762,998.94 "
Jun-10,Kilimanjaro," 1,803,152,667.4 "," 730,709,045.57 "
Jul-10,Kilimanjaro," 1,472,934,604.2 "," 854,391,254.30 "
Aug-10,Kilimanjaro," 1,152,702,025.4 "," 869,832,970.55 "
Sep-10,Kilimanjaro," 1,997,448,838.1 "," 918,281,330.77 "
Oct-10,Kilimanjaro," 1,253,403,291.9 "," 895,264,169.72 "
Nov-10,Kilimanjaro," 1,309,432,171.9 "," 946,299,699.30 "
Dec-10,Kilimanjaro," 1,962,625,687.6 "," 942,773,832.85 "
Jan-11,Kilimanjaro," 1,692,035,340.9 "," 911,200,821.51 "
Feb-11,Kilimanjaro," 1,584,163,966.1 "," 869,346,791.70 "
Mar-11,Kilimanjaro," 2,578,275,198.4 "," 923,755,861.92 "
Apr-11,Kilimanjaro," 1,406,233,687.7 "," 987,033,423.22 "
May-11,Kilimanjaro," 1,805,957,344.2 "," 901,278,863.63 "
Jun-11,Kilimanjaro," 3,621,994,959.7 "," 1,058,943,312.02 "
Jul-11,Kilimanjaro," 1,640,347,436.2 "," 978,686,972.09 "
Aug-11,Kilimanjaro," 1,614,834,483.6 "," 850,780,696.78 "
Sep-11,Kilimanjaro," 2,492,308,103.8 "," 1,014,711,894.38 "
Oct-11,Kilimanjaro," 1,942,277,088.4 "," 1,075,647,403.51 "
Nov-11,Kilimanjaro," 1,413,973,312.5 "," 1,014,440,876.10 "
Dec-11,Kilimanjaro," 2,920,566,093.7 "," 1,032,111,812.70 "
Jan-12,Kilimanjaro," 1,716,754,643.6 "," 1,187,955,290.68 "
Feb-12,Kilimanjaro," 1,734,991,423.8 "," 1,023,885,640.43 "
Mar-12,Kilimanjaro," 2,902,604,610.1 "," 1,058,944,823.35 "
Apr-12,Kilimanjaro," 1,562,714,131.2 "," 916,597,739.30 "
May-12,Kilimanjaro," 1,689,513,117.4 "," 1,223,885,960.68 "
Jun-12,Kilimanjaro," 2,674,259,592.1 "," 1,224,417,813.35 "
Jul-12,Kilimanjaro," 1,327,704,125.3 "," 1,060,911,193.82 "
Aug-12,Kilimanjaro," 1,699,874,504.9 "," 1,192,929,487.33 "
Sep-12,Kilimanjaro," 2,443,443,338.3 "," 1,298,659,927.96 "
Oct-12,Kilimanjaro," 2,443,443,338.3 "," 1,183,416,785.55 "
Nov-12,Kilimanjaro," 1,646,382,668.5 "," 571,248,705.45 "
Dec-12,Kilimanjaro," 2,370,988,049.8 "," 1,077,652,840.24 "
Jan-13,Kilimanjaro," 2,056,193,139.1 "," 1,351,033,504.79 "
Feb-13,Kilimanjaro," 2,148,498,860.5 "," 2,425,590,372.53 "
Mar-13,Kilimanjaro," 3,527,485,823.0 "," 1,326,240,197.81 "
Apr-13,Kilimanjaro," 2,303,875,969.6 "," 1,291,906,903.93 "
May-13,Kilimanjaro," 2,160,816,387.8 "," 1,783,878,699.78 "
Jun-13,Kilimanjaro," 4,879,810,337.6 "," 1,195,914,721.85 "
Jul-13,Kilimanjaro," 1,979,915,692.6 "," 1,467,608,866.44 "
Aug-13,Kilimanjaro," 1,954,509,568.7 "," 1,287,569,152.95 "
Sep-13,Kilimanjaro," 3,297,779,153.7 "," 1,427,082,829.78 "
Oct-13,Kilimanjaro," 1,993,168,469.6 "," 1,406,230,118.30 "
Nov-13,Kilimanjaro," 1,611,538,910.1 "," 1,329,382,282.44 "
Dec-13,Kilimanjaro," 3,612,605,072.5 "," 1,234,910,635.67 "
Jan-14,Kilimanjaro," 2,819,244,551.7 "," 1,320,682,295.24 "
Feb-14,Kilimanjaro," 1,918,713,481.3 "," 1,650,654,643.38 "
Mar-14,Kilimanjaro," 3,522,213,046.7 "," 1,268,208,431.98 "
Apr-14,Kilimanjaro," 2,864,382,630.4 "," 1,568,166,017.24 "
May-14,Kilimanjaro," 2,184,521,437.6 "," 1,324,306,633.62 "
Jun-14,Kilimanjaro," 3,909,772,393.7 "," 1,547,800,680.64 "
Jul-14,Kilimanjaro," 2,385,847,844.2 "," 1,286,130,537.12 "
Aug-14,Kilimanjaro," 1,744,954,450.4 "," 1,459,675,596.52 "
Sep-14,Kilimanjaro," 4,346,748,421.1 "," 1,626,945,655.81 "
Oct-14,Kilimanjaro," 2,656,697,844.1 "," 1,522,321,030.13 "
Nov-14,Kilimanjaro," 1,589,581,870.9 "," 1,514,498,893.09 "
Dec-14,Kilimanjaro," 3,367,731,920.6 "," 1,482,130,216.14 "
Jan-15,Kilimanjaro," 2,539,968,882.0 "," 1,702,876,998.56 "
Feb-15,Kilimanjaro," 3,415,753,473.8 "," 1,538,781,370.67 "
Mar-15,Kilimanjaro," 4,391,794,444.1 "," 1,661,985,362.74 "
Apr-15,Kilimanjaro," 2,630,940,849.7 "," 1,740,709,291.54 "
May-15,Kilimanjaro," 2,447,231,565.4 "," 1,235,880,200.04 "
Jun-15,Kilimanjaro," 4,341,261,678.4 "," 1,529,035,392.62 "
Jul-15,Kilimanjaro," 2,503,280,239.2 "," 1,605,315,055.83 "
Aug-15,Kilimanjaro," 2,610,713,848.7 "," 2,095,402,854.00 "
Sep-15,Kilimanjaro," 4,153,445,604.7 "," 2,029,885,258.00 "
Oct-15,Kilimanjaro," 2,971,620,833.8 "," 2,061,350,317.92 "
Nov-15,Kilimanjaro," 3,138,188,548.9 "," 1,910,844,380.20 "
Dec-15,Kilimanjaro," 5,388,517,771.4 "," 2,685,877,223.22 "
Jan-16,Kilimanjaro," 3,414,225,320.9 "," 2,053,418,401.39 "
Feb-16,Kilimanjaro," 3,567,374,134.6 "," 2,239,736,586.94 "
Mar-16,Kilimanjaro," 5,529,725,563.2 "," 2,610,606,646.71 "
Apr-16,Kilimanjaro," 3,291,313,100.1 "," 2,005,698,844.66 "
May-16,Kilimanjaro," 2,972,968,613.8 "," 2,445,431,371.79 "
Jun-16,Kilimanjaro," 6,197,846,470.1 "," 2,405,058,909.41 "
Jul-16,Kilimanjaro," 3,231,888,764.3 "," 2,230,156,752.33 "
Aug-16,Kilimanjaro," 3,608,685,261.0 "," 4,646,519,849.41 "
Sep-16,Kilimanjaro," 4,898,870,676.4 "," 2,734,860,591.00 "
Oct-16,Kilimanjaro," 3,132,922,253.9 "," 2,778,841,614.07 "
Nov-16,Kilimanjaro," 3,172,404,687.7 "," 2,772,894,698.03 "
Dec-16,Kilimanjaro," 5,002,792,421.2 "," 2,495,901,490.59 "
Jan-17,Kilimanjaro," 3,689,540,691.7 "," 3,025,103,644.74 "
Feb-17,Kilimanjaro," 4,167,555,527.0 "," 2,697,776,761.34 "
Mar-17,Kilimanjaro," 5,416,875,355.6 "," 2,920,476,368.28 "
Apr-17,Kilimanjaro," 3,697,056,893.3 "," 2,514,583,912.85 "
May-17,Kilimanjaro," 3,928,310,037.8 "," 2,433,781,830.37 "
Jun-17,Kilimanjaro," 6,540,426,006.3 "," 1,978,045,607.44 "
Jul-17,Kilimanjaro," 3,556,198,473.4 "," 1,898,536,600.44 "
Aug-17,Kilimanjaro," 3,652,083,541.3 "," 2,159,395,269.86 "
Sep-17,Kilimanjaro," 5,638,674,483.8 "," 2,090,833,052.96 "
Oct-17,Kilimanjaro," 4,796,253,633.9 "," 2,725,069,108.22 "
Nov-17,Kilimanjaro," 4,427,961,753.6 "," 3,097,054,454.74 "
Dec-17,Kilimanjaro," 6,562,718,078.4 "," 2,381,553,787.89 "
Jan-18,Kilimanjaro," 5,123,802,674.4 "," 3,306,047,185.7 "
Feb-18,Kilimanjaro," 4,730,978,778.5 "," 3,472,785,513.2 "
Mar-18,Kilimanjaro," 8,877,577,095.0 "," 2,458,232,921.0 "
Apr-18,Kilimanjaro," 4,079,223,822.5 "," 2,327,503,515.4 "
May-18,Kilimanjaro," 4,345,370,924.6 "," 2,470,926,239.2 "
Jun-18,Kilimanjaro," 7,785,152,472.9 "," 2,067,882,722.3 "
Jul-18,Kilimanjaro," 4,311,305,544.9 "," 2,338,847,319.6 "
Aug-18,Kilimanjaro," 4,179,619,116.8 "," 3,145,119,429.1 "
Sep-18,Kilimanjaro," 6,526,572,776.4 "," 3,352,963,728.0 "
Oct-18,Kilimanjaro," 3,930,748,020.3 "," 2,854,223,748.3 "
Nov-18,Kilimanjaro," 4,285,519,104.3 "," 4,341,948,380.6 "
Dec-18,Kilimanjaro," 10,240,110,888.7 "," 2,759,439,530.30 "
Jan-19,Kilimanjaro," 5,754,393,426.0 "," 3,997,409,089.6 "
Feb-19,Kilimanjaro," 489,891,579.8 "," 3,715,879,814.2 "
Mar-19,Kilimanjaro," 9,898,646,751.8 "," 2,440,909,261.0 "
Apr-19,Kilimanjaro, -   ," 3,326,863,009.4 "
May-19,Kilimanjaro, -   ," 2,970,174,708.7 "
Jun-19,Kilimanjaro, -   ," 3,941,294,640.4 "
Jul-19,Kilimanjaro," 5,008,093,728.5 "," 2,151,044,970.3 "
Aug-19,Kilimanjaro," 4,139,241,759.4 "," 3,028,034,955.1 "
Sep-19,Kilimanjaro," 7,914,748,211.6 "," 3,658,169,385.29 "
Oct-19,Kilimanjaro," 5,388,825,431.9 "," 3,793,233,395.2 "
Nov-19,Kilimanjaro," 4,721,540,225.1 "," 3,478,060,224.0 "
Dec-19,Kilimanjaro," 8,186,377,202.0 "," 3,249,664,323.6 "
Jan-20,Kilimanjaro," 5,552,118,365.1 ", -   
Feb-20,Kilimanjaro," 5,406,225,462.7 ", -   
Mar-20,Kilimanjaro," 7,384,698,543.9 ", -   
Apr-20,Kilimanjaro," 3,766,507,963.5 "," 2,555,081,336.3 "
May-20,Kilimanjaro," 3,877,019,699.8 "," 2,227,472,197.9 "
Jun-20,Kilimanjaro," 7,735,061,638.2 "," 2,219,603,760.2 "
Jul-20,Kilimanjaro," 6,023,500,228.8 "," 3,184,811,894.5 "
Aug-20,Kilimanjaro," 3,205,815,841.5 "," 2,494,452,843.5 "
Sep-20,Kilimanjaro," 6,103,626,584.0 "," 3,629,651,193.4 "
Oct-20,Kilimanjaro," 3,726,186,422.2 "," 2,970,817,532.4 "
Nov-20,Kilimanjaro," 4,613,495,538.3 "," 3,279,832,309.3 "
Dec-20,Kilimanjaro," 6,918,728,667.0 "," 3,194,618,845.49 "
Jan-21,Kilimanjaro," 4,026,529,185.5 "," 3,388,988,930.4 "
Feb-21,Kilimanjaro," 4,747,417,842.9 "," 2,303,992,889.5 "
Mar-21,Kilimanjaro," 8,238,568,787.4 "," 3,223,538,876.0 "
Apr-21,Kilimanjaro," 2,000,449,143.2 "," 1,839,498,137.3 "
May-21,Kilimanjaro," 4,188,908,169.2 "," 2,521,625,673.7 "
Jun-21,Kilimanjaro," 7,824,066,239.2 "," 3,025,658,736.5 "
Jul-21,Kilimanjaro," 4,788,000,166.3 "," 2,367,638,656.4 "
Aug-21,Kilimanjaro," 4,044,103,925.1 "," 2,847,201,237.6 "
Sep-21,Kilimanjaro," 6,471,022,887.8 "," 2,906,257,840.6 "
Oct-21,Kilimanjaro," 4,257,024,399.5 "," 3,139,700,463.1 "
Nov-21,Kilimanjaro," 4,267,116,608.8 "," 3,369,466,165.9 "
Dec-21,Kilimanjaro," 8,830,931,305.8 "," 3,347,758,681.5 "
Jul-97,Lindi," 12,094,656.0 "," 9,382,415.00 "
Aug-97,Lindi," 25,454,279.0 "," 10,343,089.70 "
Sep-97,Lindi," 30,573,041.0 "," 10,948,967.90 "
Oct-97,Lindi," 16,300,000.0 "," 11,700,000.00 "
Nov-97,Lindi," 19,413,266.0 "," 13,382,276.25 "
Dec-97,Lindi," 41,761,772.0 "," 13,227,225.50 "
Jan-98,Lindi," 10,495,710.0 "," 12,460,691.40 "
Feb-98,Lindi," 16,514,700.0 "," 10,742,450.95 "
Mar-98,Lindi," 34,765,638.0 "," 9,503,079.20 "
Apr-98,Lindi," 10,687,880.0 "," 9,646,981.55 "
May-98,Lindi," 19,761,579.0 "," 16,254,581.95 "
Jun-98,Lindi," 28,687,979.0 "," 13,270,939.80 "
Jul-98,Lindi," 8,693,439.0 "," 10,172,630.40 "
Aug-98,Lindi," 18,724,726.0 "," 5,895,242.30 "
Sep-98,Lindi," 36,283,733.0 "," 8,720,708.50 "
Oct-98,Lindi," 23,705,052.0 "," 10,658,633.70 "
Nov-98,Lindi," 20,138,649.0 "," 9,988,789.20 "
Dec-98,Lindi," 37,907,939.0 "," 13,625,930.00 "
Jan-99,Lindi," 10,131,371.0 "," 11,070,053.00 "
Feb-99,Lindi," 8,424,858.0 "," 14,530,560.70 "
Mar-99,Lindi," 54,204,049.0 "," 9,678,065.00 "
Apr-99,Lindi," 22,572,760.0 "," 10,457,528.00 "
May-99,Lindi," 27,554,035.0 "," 17,968,819.60 "
Jun-99,Lindi," 22,572,760.0 "," 10,457,528.00 "
Jul-99,Lindi," 16,854,021.0 "," 8,571,063.35 "
Aug-99,Lindi," 12,003,663.0 "," 9,379,215.00 "
Sep-99,Lindi," 42,992,112.0 "," 10,806,502.30 "
Oct-99,Lindi," 25,732,955.0 "," 15,191,896.00 "
Nov-99,Lindi," 24,061,711.0 "," 14,465,459.00 "
Dec-99,Lindi," 58,900,000.0 "," 45,200,000.00 "
Jan-00,Lindi," 26,144,788.0 "," 39,587,842.00 "
Feb-00,Lindi," 24,369,000.0 "," 24,044,000.00 "
Mar-00,Lindi," 63,580,000.0 "," 9,461,000.00 "
Apr-00,Lindi," 29,310,000.0 "," 13,820,000.00 "
May-00,Lindi," 27,030,000.0 "," 18,400,000.00 "
Jun-00,Lindi," 57,100,000.0 "," 14,510,000.00 "
Jul-00,Lindi," 25,700,000.0 "," 16,600,000.00 "
Aug-00,Lindi," 81,400,000.0 "," 18,600,000.00 "
Sep-00,Lindi," 48,400,000.0 "," 17,300,000.00 "
Oct-00,Lindi," 24,000,000.0 "," 19,400,000.00 "
Nov-00,Lindi," 38,890,000.0 "," 16,400,000.00 "
Dec-00,Lindi," 57,000,000.0 "," 23,000,000.00 "
Jan-01,Lindi," 23,210,000.0 "," 23,440,000.00 "
Feb-01,Lindi," 24,380,000.0 "," 27,590,000.00 "
Mar-01,Lindi," 52,950,000.0 "," 17,390,000.00 "
Apr-01,Lindi," 25,980,000.0 "," 20,576,000.00 "
May-01,Lindi," 33,250,000.0 "," 17,820,000.00 "
Jun-01,Lindi," 43,550,000.0 "," 15,860,000.00 "
Jul-01,Lindi," 27,790,000.0 "," 15,710,000.00 "
Aug-01,Lindi," 31,200,000.0 "," 16,300,000.00 "
Sep-01,Lindi," 42,500,000.0 "," 16,600,000.00 "
Oct-01,Lindi," 24,100,000.0 "," 18,000,000.00 "
Nov-01,Lindi," 32,600,000.0 "," 21,400,000.00 "
Dec-01,Lindi," 53,400,000.0 "," 25,700,000.00 "
Jan-02,Lindi," 15,500,000.0 "," 30,300,000.00 "
Feb-02,Lindi," 19,400,000.0 "," 19,200,000.00 "
Mar-02,Lindi," 43,900,000.0 "," 18,500,000.00 "
Apr-02,Lindi," 23,900,000.0 "," 21,800,000.00 "
May-02,Lindi," 54,300,000.0 "," 27,000,000.00 "
Jun-02,Lindi," 69,500,000.0 "," 24,400,000.00 "
Jul-02,Lindi," 31,000,000.0 "," 33,200,000.00 "
Aug-02,Lindi," 14,400,000.0 "," 22,300,000.00 "
Sep-02,Lindi," 27,600,000.0 "," 24,800,000.00 "
Oct-02,Lindi," 13,100,000.0 "," 23,100,000.00 "
Nov-02,Lindi," 25,000,000.0 "," 29,600,000.00 "
Dec-02,Lindi," 46,900,000.0 "," 25,700,000.00 "
Jan-03,Lindi," 10,100,000.0 "," 25,400,000.00 "
Feb-03,Lindi," 13,000,000.0 "," 19,100,000.00 "
Mar-03,Lindi," 32,900,000.0 "," 25,200,000.00 "
Apr-03,Lindi," 18,100,000.0 "," 21,900,000.00 "
May-03,Lindi," 33,500,000.0 "," 20,300,000.00 "
Jun-03,Lindi," 39,600,000.0 "," 27,200,000.00 "
Jul-03,Lindi," 16,300,000.0 "," 31,400,000.00 "
Aug-03,Lindi," 16,000,000.0 "," 27,800,000.00 "
Sep-03,Lindi," 38,300,000.0 "," 29,800,000.00 "
Oct-03,Lindi," 16,700,000.0 "," 24,400,000.00 "
Nov-03,Lindi," 15,700,000.0 "," 26,400,000.00 "
Dec-03,Lindi," 43,000,000.0 "," 32,900,000.00 "
Jan-04,Lindi," 22,900,000.0 "," 19,100,000.00 "
Feb-04,Lindi," 20,100,000.0 "," 24,300,000.00 "
Mar-04,Lindi," 51,200,000.0 "," 23,700,000.00 "
Apr-04,Lindi," 27,200,000.0 "," 24,800,000.00 "
May-04,Lindi," 25,700,000.0 "," 26,300,000.00 "
Jun-04,Lindi," 54,800,000.0 "," 20,500,000.00 "
Jul-04,Lindi," 21,300,000.0 "," 17,300,000.00 "
Aug-04,Lindi," 26,600,000.0 "," 8,800,000.00 "
Sep-04,Lindi," 44,700,000.0 "," 12,600,000.00 "
Oct-04,Lindi," 27,200,000.0 "," 16,400,000.00 "
Nov-04,Lindi," 33,200,000.0 "," 19,000,000.00 "
Dec-04,Lindi," 54,200,000.0 "," 15,700,000.00 "
Jan-05,Lindi," 24,300,000.0 "," 9,500,000.00 "
Feb-05,Lindi," 14,600,000.0 "," 9,300,000.00 "
Mar-05,Lindi," 60,200,000.0 "," 11,400,000.00 "
Apr-05,Lindi," 21,400,000.0 "," 12,000,000.00 "
May-05,Lindi," 27,500,000.0 "," 19,300,000.00 "
Jun-05,Lindi," 58,600,000.0 "," 16,300,000.00 "
Jul-05,Lindi," 58,300,000.0 ", -   
Aug-05,Lindi," 50,500,000.0 ", -   
Sep-05,Lindi," 52,500,000.0 "," 12,700,000.00 "
Oct-05,Lindi," 23,700,000.0 "," 26,100,000.00 "
Nov-05,Lindi," 16,200,000.0 "," 22,800,000.00 "
Dec-05,Lindi," 67,700,000.0 "," 19,200,000.00 "
Jan-06,Lindi," 26,800,000.0 "," 16,800,000.00 "
Feb-06,Lindi," 26,153,000.0 "," 14,186,000.00 "
Mar-06,Lindi," 71,500,000.0 "," 11,100,000.00 "
Apr-06,Lindi," 20,600,000.0 "," 23,300,000.00 "
May-06,Lindi," 20,900,000.0 "," 9,200,000.00 "
Jun-06,Lindi," 74,300,000.0 "," 15,800,000.00 "
Jul-06,Lindi," 45,400,000.0 "," 10,400,000.00 "
Aug-06,Lindi," 30,200,000.0 "," 10,700,000.00 "
Sep-06,Lindi," 59,410,000.0 "," 10,320,000.00 "
Oct-06,Lindi," 25,000,000.0 "," 15,800,000.00 "
Nov-06,Lindi," 42,500,000.0 "," 18,600,000.00 "
Dec-06,Lindi," 75,400,000.0 "," 16,900,000.00 "
Jan-07,Lindi," 41,599,870.1 "," 21,867,920.82 "
Feb-07,Lindi," 37,597,508.5 "," 13,852,742.10 "
Mar-07,Lindi," 94,653,498.3 "," 26,069,579.00 "
Apr-07,Lindi," 38,434,874.7 "," 10,368,692.00 "
May-07,Lindi," 34,626,001.0 "," 11,280,268.00 "
Jun-07,Lindi," 75,251,080.3 "," 29,220,583.00 "
Jul-07,Lindi," 49,633,222.9 "," 23,205,740.00 "
Aug-07,Lindi," 30,620,041.3 "," 36,251,678.00 "
Sep-07,Lindi," 72,378,244.7 "," 13,045,013.00 "
Oct-07,Lindi," 84,484,132.6 "," 24,977,889.00 "
Nov-07,Lindi," 49,385,055.2 "," 26,774,267.00 "
Dec-07,Lindi," 141,457,243.4 "," 39,471,654.60 "
Jan-08,Lindi," 58,683,782.1 "," 33,433,358.00 "
Feb-08,Lindi," 65,672,697.9 "," 15,622,457.00 "
Mar-08,Lindi," 180,537,492.8 "," 57,265,826.00 "
Apr-08,Lindi," 48,882,777.1 "," 35,684,880.00 "
May-08,Lindi," 85,006,481.1 "," 38,966,075.00 "
Jun-08,Lindi," 87,736,920.0 "," 14,994,585.00 "
Jul-08,Lindi," 72,728,609.4 "," 39,927,245.00 "
Aug-08,Lindi," 75,338,468.1 "," 34,893,654.00 "
Sep-08,Lindi," 88,813,400.5 "," 21,189,005.00 "
Oct-08,Lindi," 170,898,732.4 "," 18,220,341.50 "
Nov-08,Lindi," 163,514,576.0 "," 30,142,372.00 "
Dec-08,Lindi," 93,887,501.0 "," 35,033,311.00 "
Jan-09,Lindi," 81,477,772.0 "," 32,581,337.00 "
Feb-09,Lindi," 83,460,041.7 "," 20,829,951.00 "
Mar-09,Lindi," 150,592,648.1 "," 23,331,079.18 "
Apr-09,Lindi," 149,120,644.3 "," 28,300,000.00 "
May-09,Lindi," 49,494,508.3 "," 20,255,370.00 "
Jun-09,Lindi," 190,184,359.4 "," 29,059,311.86 "
Jul-09,Lindi," 90,408,219.5 "," 28,219,484.17 "
Aug-09,Lindi," 41,588,757.4 "," 20,082,408.00 "
Sep-09,Lindi," 210,229,859.1 "," 44,132,202.00 "
Oct-09,Lindi," 66,259,805.7 "," 40,108,457.00 "
Nov-09,Lindi," 70,435,921.0 "," 36,450,974.00 "
Dec-09,Lindi," 257,176,498.7 "," 47,661,201.00 "
Jan-10,Lindi," 51,943,298.4 "," 33,492,808.00 "
Feb-10,Lindi," 87,123,319.1 "," 48,861,705.00 "
Mar-10,Lindi," 265,470,549.6 "," 67,089,160.90 "
Apr-10,Lindi," 60,232,970.3 "," 50,513,801.40 "
May-10,Lindi," 125,028,394.0 "," 37,549,745.00 "
Jun-10,Lindi," 194,937,674.8 "," 36,684,851.00 "
Jul-10,Lindi," 217,552,337.2 "," 55,545,492.00 "
Aug-10,Lindi," 144,847,073.1 "," 59,250,613.00 "
Sep-10,Lindi," 202,270,535.5 "," 54,257,428.00 "
